order_month,customer_state,product_category_name,payment_type,cuboid_level,support_count,order_count,total_sales,avg_review_score,avg_delivery_days
2018-03,ALL,informatica_acessorios,ALL,2,777,638,102705.46999999999,3.8507078507078507,11.158301158301159
2018-04,ALL,cama_mesa_banho,ALL,2,776,608,89448.14,3.9471649484536084,8.431701030927835
2018-07,MG,ALL,ALL,2,750,656,119414.5,4.246666666666667,5.278666666666667
2018-01,ALL,informatica_acessorios,ALL,2,742,593,99835.29000000001,3.8679245283018866,9.986522911051212
2017-02,SP,ALL,ALL,2,742,633,93946.47,4.074123989218329,5.797843665768194
2018-02,ALL,cama_mesa_banho,ALL,2,741,593,77406.1,3.5789473684210527,13.998650472334683
ALL,ALL,brinquedos,boleto,2,735,685,87281.67,4.108843537414966,8.955102040816326
ALL,ALL,cool_stuff,boleto,2,734,684,125180.19,4.226158038147139,8.96866485013624
ALL,ALL,construcao_ferramentas_construcao,credit_card,2,729,582,135747.9,4.091906721536351,7.550068587105624
ALL,SP,unknown,ALL,2,720,589,83531.34,3.8833333333333333,4.886111111111111
ALL,BA,ALL,boleto,2,706,608,94878.18000000001,3.9334277620396603,14.774787535410765
2018-04,ALL,beleza_saude,ALL,2,704,626,106262.84,4.143465909090909,8.806818181818182
2017-01,ALL,ALL,credit_card,2,698,575,111630.86,4.012893982808023,9.088825214899714
2018-03,ALL,beleza_saude,ALL,2,697,621,105649.54000000001,3.721664275466284,12.57245337159254
ALL,RJ,ferramentas_jardim,ALL,2,696,550,94258.23,3.6206896551724137,12.560344827586206
2018-02,ALL,beleza_saude,ALL,2,694,607,100866.66,4.007204610951009,11.759365994236312
2017-10,MG,ALL,ALL,2,692,553,102272.08,4.223988439306359,6.614161849710983
ALL,SP,moveis_escritorio,ALL,2,691,510,131154.08000000002,3.6150506512301015,4.845151953690304
2017-07,RJ,ALL,ALL,2,691,562,100847.57,4.086830680173661,8.353111432706223
2018-01,ALL,esporte_lazer,ALL,2,677,586,109116.45999999999,3.895125553914328,10.118168389955686
2017-03,ALL,ALL,boleto,2,677,584,80339.14,4.041358936484491,9.432791728212703
2018-08,ALL,cama_mesa_banho,ALL,2,676,558,77566.44,4.079881656804734,5.297337278106509
ALL,RS,cama_mesa_banho,ALL,2,675,540,77190.52,3.779259259259259,13.136296296296296
2018-02,ALL,esporte_lazer,ALL,2,673,585,91220.98999999999,3.774145616641902,13.041604754829123
2017-08,RJ,ALL,ALL,2,669,556,96304.33,4.144992526158445,8.39611360239163
2018-01,ALL,moveis_decoracao,ALL,2,656,478,71888.52,3.893292682926829,9.091463414634147
ALL,MG,relogios_presentes,ALL,2,654,611,139707.86,4.1452599388379205,8.50611620795107
ALL,ALL,eletronicos,boleto,2,653,608,41510.04,4.058192955589586,9.996937212863706
2018-08,ALL,utilidades_domesticas,ALL,2,650,562,77009.86,4.276923076923077,4.203076923076923
2018-05,ALL,relogios_presentes,ALL,2,647,596,134737.69,3.990726429675425,9.542503863987635
2018-01,ALL,beleza_saude,ALL,2,647,572,85377.03,4.08500772797527,9.676970633693973
2018-05,ALL,utilidades_domesticas,ALL,2,642,493,78670.23999999999,4.17601246105919,7.540498442367602
2017-07,ALL,cama_mesa_banho,ALL,2,641,513,82000.1,4.074882995319813,8.023400936037442
ALL,ALL,eletrodomesticos,credit_card,2,641,610,78781.79000000001,4.160686427457098,7.361934477379095
2018-07,ALL,cama_mesa_banho,ALL,2,640,518,70416.04999999999,4.2296875,5.5203125
2017-11,ALL,esporte_lazer,ALL,2,635,557,78649.83,4.165354330708661,9.571653543307086
ALL,MG,ferramentas_jardim,ALL,2,633,488,75980.56,4.25434439178515,8.481832543443918
2018-03,ALL,moveis_decoracao,ALL,2,632,442,69397.04000000001,3.492088607594937,11.667721518987342
2018-04,ALL,moveis_decoracao,ALL,2,631,466,73097.1,3.992076069730586,7.51188589540412
ALL,MG,ALL,voucher,2,630,425,68096.73999999999,4.095238095238095,7.836507936507936
2018-06,ALL,utilidades_domesticas,ALL,2,622,470,73689.77,3.9710610932475885,5.67524115755627
2018-05,ALL,moveis_decoracao,ALL,2,617,462,67469.66,4.019448946515397,8.40356564019449
2018-04,ALL,esporte_lazer,ALL,2,614,532,80401.76000000001,4.169381107491857,7.806188925081433
2017-10,ALL,cama_mesa_banho,ALL,2,611,445,62986.880000000005,3.797054009819967,8.091653027823241
ALL,MS,ALL,credit_card,2,606,511,108627.19,4.054455445544554,11.848184818481847
2017-11,ALL,beleza_saude,ALL,2,605,530,93880.79000000001,4.039669421487603,10.08099173553719
ALL,RJ,brinquedos,ALL,2,602,552,86347.98,4.034883720930233,10.509966777408637
2017-05,RJ,ALL,ALL,2,600,485,92071.5,4.075,7.845
2018-07,ALL,utilidades_domesticas,ALL,2,599,474,81896.89,4.145242070116861,5.108514190317195
ALL,ALL,perfumaria,boleto,2,594,535,61118.630000000005,4.186868686868687,8.06902356902357
2017-08,ALL,cama_mesa_banho,ALL,2,591,448,71524.48,4.120135363790186,7.49238578680203
2017-09,MG,ALL,ALL,2,586,501,86534.75,4.320819112627986,6.438566552901024
2017-12,ALL,cama_mesa_banho,ALL,2,585,481,62993.39,3.741880341880342,11.863247863247864
ALL,MA,ALL,credit_card,2,579,528,109667.34999999999,3.7219343696027636,17.592400690846286
ALL,RS,moveis_decoracao,ALL,2,576,444,69031.44,3.9652777777777777,11.399305555555555
2017-11,ALL,ferramentas_jardim,ALL,2,576,433,60179.479999999996,3.8350694444444446,12.288194444444445
2017-09,ALL,cama_mesa_banho,ALL,2,575,461,66719.61,4.038260869565217,8.234782608695653
2017-04,ALL,ALL,boleto,2,568,491,79335.56,3.941901408450704,10.408450704225352
2017-08,MG,ALL,ALL,2,558,466,72876.57,4.304659498207886,7.220430107526882
2018-07,ALL,relogios_presentes,ALL,2,556,514,110474.34,4.0,6.2428057553956835
ALL,ALL,bebes,boleto,2,555,504,73638.99,4.025225225225225,8.974774774774774
2017-11,ALL,informatica_acessorios,ALL,2,554,444,86750.5,3.8231046931407944,9.866425992779783
2018-04,ALL,informatica_acessorios,ALL,2,552,481,70785.95,3.9655797101449277,7.759057971014493
ALL,RJ,cool_stuff,ALL,2,543,503,99982.40000000001,3.874769797421731,11.314917127071823
ALL,ALL,eletroportateis,credit_card,2,541,491,172456.03999999998,4.123844731977819,7.652495378927911
ALL,PR,moveis_decoracao,ALL,2,541,397,63737.25000000001,3.975970425138632,7.44177449168207
ALL,MG,automotivo,ALL,2,539,471,87391.24,4.089053803339517,8.49721706864564
ALL,ALL,moveis_decoracao,voucher,2,539,273,52281.009999999995,4.139146567717996,7.628942486085343
2018-04,ALL,relogios_presentes,ALL,2,532,473,108621.64,4.203007518796992,9.229323308270677
2017-11,ALL,brinquedos,ALL,2,522,452,77873.44,4.051724137931035,9.477011494252874
2017-07,MG,ALL,ALL,2,522,445,68130.01999999999,4.084291187739463,7.513409961685824
ALL,RS,informatica_acessorios,ALL,2,521,390,75297.25,3.930902111324376,11.18809980806142
2017-12,ALL,esporte_lazer,ALL,2,517,440,71944.64000000001,4.034816247582205,11.537717601547389
ALL,SP,consoles_games,ALL,2,514,462,75011.09,4.023346303501945,5.56420233463035
ALL,GO,ALL,boleto,2,514,446,68464.99,4.0408560311284045,12.373540856031129
ALL,MG,brinquedos,ALL,2,512,458,70641.06999999999,4.25390625,8.1171875
ALL,ALL,instrumentos_musicais,credit_card,2,507,466,173622.26999999996,4.171597633136095,9.039447731755423
2018-05,ALL,esporte_lazer,ALL,2,507,452,71147.92000000001,4.274161735700197,7.708086785009862
ALL,ALL,utilidades_domesticas,voucher,2,507,286,52654.81999999999,4.120315581854044,9.126232741617358
2017-11,RS,ALL,ALL,2,501,417,71173.02,3.712574850299401,14.17564870259481
ALL,RS,esporte_lazer,ALL,2,500,421,65669.8,4.236,11.196
2017-10,ALL,esporte_lazer,ALL,2,500,424,61245.009999999995,4.162,7.516
ALL,MG,telefonia,ALL,2,499,460,44428.61,4.110220440881764,7.887775551102204
2018-05,ALL,informatica_acessorios,ALL,2,497,409,70737.14,3.937625754527163,8.937625754527163
2017-05,MG,ALL,ALL,2,497,424,61188.630000000005,4.110663983903421,7.160965794768612
2018-06,ALL,relogios_presentes,ALL,2,495,448,97694.0,4.2,6.733333333333333
2018-04,ALL,utilidades_domesticas,ALL,2,493,420,57540.64,4.0912778904665315,7.202839756592292
ALL,PR,esporte_lazer,ALL,2,492,428,68269.14,4.2073170731707314,7.453252032520325
ALL,PR,cama_mesa_banho,ALL,2,487,402,57883.03999999999,3.8706365503080082,8.862422997946611
2018-07,ALL,esporte_lazer,ALL,2,486,418,67560.28999999998,4.255144032921811,5.549382716049383
ALL,ALL,casa_construcao,credit_card,2,485,397,80592.48999999999,3.950515463917526,8.243298969072164
ALL,ALL,moveis_escritorio,boleto,2,484,352,91700.56,3.5041322314049586,9.066115702479339
2018-03,RS,ALL,ALL,2,484,416,72053.97,3.6673553719008263,15.919421487603305
2018-08,ALL,esporte_lazer,ALL,2,481,436,60747.850000000006,4.353430353430354,4.654885654885655
2017-12,ALL,beleza_saude,ALL,2,480,432,74297.62,4.0875,10.225
2018-01,ALL,ALL,voucher,2,479,301,57474.77,3.874739039665971,9.519832985386222
2017-11,ALL,relogios_presentes,ALL,2,478,430,108815.8,3.9393305439330546,10.707112970711297
2018-04,PR,ALL,ALL,2,478,386,79779.70999999999,4.202928870292887,6.527196652719665
ALL,SP,malas_acessorios,ALL,2,477,420,71970.86,4.40670859538784,5.2746331236897275
ALL,PB,ALL,credit_card,2,476,418,113026.14,4.006302521008403,16.07983193277311
2017-09,ALL,esporte_lazer,ALL,2,476,416,60527.27,4.235294117647059,7.78781512605042
ALL,MG,cool_stuff,ALL,2,473,434,85394.73000000001,4.2283298097251585,8.086680761099366
ALL,ES,ALL,boleto,2,473,403,65678.01,3.9323467230443976,11.350951374207188
2017-06,RJ,ALL,ALL,2,472,410,66087.33,4.067796610169491,8.834745762711865
ALL,ALL,papelaria,boleto,2,470,413,44941.09999999999,4.163829787234042,8.717021276595744
2017-11,PR,ALL,ALL,2,469,371,57513.43000000001,4.031982942430703,10.149253731343284
2017-08,ALL,moveis_decoracao,ALL,2,469,332,47377.67,4.093816631130064,7.735607675906183
ALL,RJ,perfumaria,ALL,2,468,415,62703.9,3.9893162393162394,8.459401709401709
2017-03,RJ,ALL,ALL,2,467,391,71530.92,4.004282655246253,7.233404710920771
ALL,RJ,automotivo,ALL,2,466,413,79041.70999999999,3.944206008583691,11.081545064377682
2018-01,RS,ALL,ALL,2,462,373,59779.1,3.813852813852814,14.880952380952381
2018-08,ALL,moveis_decoracao,ALL,2,461,344,55763.72,4.1193058568329715,4.843817787418655
2018-07,ALL,moveis_decoracao,ALL,2,460,347,60591.2,4.334782608695652,5.573913043478261
ALL,RS,beleza_saude,ALL,2,456,396,65871.47,4.06359649122807,11.342105263157896
2017-12,ALL,brinquedos,ALL,2,452,421,66934.13,3.90929203539823,10.632743362831858
2018-06,ALL,esporte_lazer,ALL,2,451,377,56405.75,4.33259423503326,5.831485587583148
ALL,DF,ALL,boleto,2,451,390,53240.2,3.951219512195122,8.902439024390244
2017-11,ALL,utilidades_domesticas,ALL,2,451,353,46812.46000000001,3.975609756097561,8.365853658536585
2018-03,PR,ALL,ALL,2,450,376,63993.64,3.7977777777777777,10.966666666666667
ALL,RS,utilidades_domesticas,ALL,2,449,350,50386.56999999999,3.964365256124722,10.505567928730512
2018-03,ALL,relogios_presentes,ALL,2,448,416,112281.97,3.6785714285714284,15.839285714285714
ALL,RJ,telefonia,ALL,2,448,407,47007.64,3.9285714285714284,9.551339285714286
ALL,RJ,eletronicos,ALL,2,448,400,36619.22,3.767857142857143,13.477678571428571
2018-01,PR,ALL,ALL,2,447,375,56102.64,3.894854586129754,9.767337807606264
2018-02,RS,ALL,ALL,2,446,368,58090.78999999999,3.8497757847533634,16.68609865470852
2018-02,ALL,moveis_decoracao,ALL,2,444,342,49336.92,3.56981981981982,12.254504504504505
ALL,SP,construcao_ferramentas_construcao,ALL,2,441,337,70909.1,4.208616780045351,4.566893424036281
2017-08,ALL,esporte_lazer,ALL,2,440,383,51118.75,4.334090909090909,8.254545454545454
2018-07,ALL,informatica_acessorios,ALL,2,439,389,52622.2,4.255125284738041,6.220956719817767
2017-02,ALL,ALL,boleto,2,438,385,56017.36,4.089041095890411,9.705479452054794
2018-05,RS,ALL,ALL,2,437,351,70350.14000000001,4.237986270022883,10.352402745995423
2017-03,MG,ALL,ALL,2,437,352,52014.56,4.155606407322654,7.855835240274599
2018-02,ALL,utilidades_domesticas,ALL,2,435,342,48305.86,3.8735632183908044,11.829885057471264
2017-06,ALL,cama_mesa_banho,ALL,2,435,335,46034.06,4.096551724137931,8.993103448275862
ALL,RN,ALL,credit_card,2,434,387,83416.09,4.087557603686636,14.483870967741936
ALL,PR,beleza_saude,ALL,2,434,381,63773.19,4.253456221198157,7.649769585253456
2018-03,ALL,utilidades_domesticas,ALL,2,433,338,48747.3,3.759815242494226,10.498845265588914
2017-11,ALL,ALL,voucher,2,432,263,42309.54,3.837962962962963,8.530092592592593
2017-05,ALL,cama_mesa_banho,ALL,2,430,329,45676.43000000001,4.058139534883721,8.54186046511628
2018-06,ALL,informatica_acessorios,ALL,2,429,358,53237.34,4.125874125874126,6.3426573426573425
2018-08,ALL,relogios_presentes,ALL,2,428,392,83963.59999999999,4.142523364485982,5.441588785046729
2018-03,ALL,ALL,voucher,2,428,272,56203.35,3.857476635514019,10.422897196261681
2018-08,ALL,informatica_acessorios,ALL,2,428,384,49130.19,4.2733644859813085,5.16588785046729
ALL,ALL,fashion_bolsas_e_acessorios,boleto,2,425,388,31224.559999999998,4.284705882352942,7.767058823529411
ALL,PI,ALL,credit_card,2,422,382,91705.73,3.9123222748815167,15.976303317535544
ALL,MG,perfumaria,ALL,2,422,379,57541.3,4.265402843601896,7.997630331753554
2017-07,ALL,esporte_lazer,ALL,2,422,337,52656.6,4.182464454976303,8.014218009478673
2018-01,ALL,papelaria,ALL,2,422,379,50805.76,4.2274881516587675,10.855450236966824
2017-06,MG,ALL,ALL,2,418,360,56799.66,4.246411483253588,8.629186602870814
2017-12,ALL,moveis_decoracao,ALL,2,418,315,43091.3,3.889952153110048,9.605263157894736
2018-06,ALL,moveis_decoracao,ALL,2,411,318,52922.15,4.038929440389294,5.995133819951338
ALL,ALL,esporte_lazer,voucher,2,411,274,50846.5,4.128953771289538,8.143552311435522
ALL,ALL,livros_interesse_geral,credit_card,2,410,380,43412.86,4.45609756097561,8.307317073170731
2017-09,ALL,beleza_saude,ALL,2,406,360,62044.43000000001,4.241379310344827,8.421182266009852
ALL,ALL,moveis_sala,credit_card,2,403,330,69422.5,3.8535980148883375,9.573200992555831
2018-02,PR,ALL,ALL,2,400,338,54092.74,3.9775,10.505
2018-04,RS,ALL,ALL,2,399,349,62284.62,4.177944862155388,9.87468671679198
ALL,PR,informatica_acessorios,ALL,2,399,338,52242.520000000004,4.017543859649122,7.30827067669173
2017-04,RJ,ALL,ALL,2,397,334,67864.45999999999,4.103274559193955,9.994962216624685
2017-07,ALL,ALL,voucher,2,396,200,47374.53,3.888888888888889,7.69949494949495
ALL,BA,beleza_saude,ALL,2,395,329,66113.01000000001,3.8759493670886074,15.369620253164557
2018-04,ALL,ALL,voucher,2,395,238,47119.51,4.091139240506329,9.29873417721519
2017-11,ALL,telefonia,ALL,2,395,351,33283.869999999995,3.7367088607594936,10.336708860759494
2017-10,ALL,moveis_decoracao,ALL,2,392,270,39287.91,3.923469387755102,7.920918367346939
ALL,ALL,beleza_saude,voucher,2,389,248,47510.64,3.948586118251928,8.290488431876607
2018-01,ALL,telefonia,ALL,2,389,347,21298.510000000002,3.8637532133676094,10.025706940874036
2018-06,ALL,ALL,voucher,2,388,231,50489.39,4.180412371134021,6.690721649484536
2017-10,ALL,beleza_saude,ALL,2,387,332,51156.729999999996,4.160206718346253,7.5271317829457365
ALL,MG,bebes,ALL,2,386,345,58155.0,3.930051813471503,7.981865284974093
2018-01,ALL,utilidades_domesticas,ALL,2,385,322,50384.07,3.994805194805195,9.288311688311689
2018-08,ALL,automotivo,ALL,2,384,352,57722.61,4.231770833333333,4.973958333333333
2018-07,RS,ALL,ALL,2,384,314,54868.83,4.208333333333333,6.9765625
2018-08,PR,ALL,ALL,2,383,331,52148.509999999995,4.310704960835509,5.16710182767624
2018-01,ALL,relogios_presentes,ALL,2,382,337,84346.99,3.931937172774869,9.586387434554974
2017-01,SP,ALL,ALL,2,382,295,50049.759999999995,4.112565445026178,6.2408376963350785
2018-07,PR,ALL,ALL,2,381,319,57239.84,4.346456692913386,5.68241469816273
ALL,ALL,alimentos,credit_card,2,381,328,28369.230000000003,4.2493438320209975,7.183727034120735
ALL,RJ,bebes,ALL,2,380,345,53658.51,3.75,12.639473684210527
2017-12,ALL,relogios_presentes,ALL,2,376,346,79333.79000000001,4.026595744680851,10.816489361702128
2018-08,RS,ALL,ALL,2,376,296,53376.56,4.300531914893617,7.01063829787234
ALL,SC,esporte_lazer,ALL,2,376,315,53276.23,4.156914893617022,10.40159574468085
2017-08,ALL,informatica_acessorios,ALL,2,376,297,43186.47,4.215425531914893,6.5611702127659575
2018-05,PR,ALL,ALL,2,375,311,56648.43000000001,4.16,9.106666666666667
2017-08,ALL,beleza_saude,ALL,2,374,345,58546.729999999996,4.278074866310161,7.529411764705882
2018-02,ALL,telefonia,ALL,2,373,333,19733.5,3.8203753351206435,11.616621983914209
ALL,AL,ALL,credit_card,2,371,336,82033.06,3.733153638814016,20.336927223719677
2018-01,SC,ALL,ALL,2,368,313,47902.95,3.807065217391304,15.067934782608695
ALL,SP,eletrodomesticos,ALL,2,368,345,42663.46,4.296195652173913,4.225543478260869
ALL,ALL,pet_shop,boleto,2,368,311,40407.590000000004,4.282608695652174,7.076086956521739
2018-04,ALL,automotivo,ALL,2,367,336,58273.5,4.111716621253406,8.299727520435967
ALL,PR,utilidades_domesticas,ALL,2,367,283,44857.42,4.013623978201635,8.024523160762943
2018-06,RS,ALL,ALL,2,366,304,55000.06,4.327868852459017,9.09016393442623
ALL,SC,moveis_decoracao,ALL,2,365,276,41206.950000000004,3.9178082191780823,11.46027397260274
2017-11,SC,ALL,ALL,2,364,298,48050.21000000001,3.7362637362637363,12.596153846153847
2017-09,ALL,moveis_decoracao,ALL,2,363,275,39410.66,4.1652892561983474,8.490358126721762
ALL,RJ,moveis_escritorio,ALL,2,361,217,68106.72,3.3684210526315788,12.149584487534627
2018-05,ALL,ALL,voucher,2,361,202,48492.19,4.083102493074792,9.581717451523545
2018-03,ALL,telefonia,ALL,2,359,329,32640.71,3.5403899721448466,11.292479108635098
2018-06,PR,ALL,ALL,2,358,307,51498.990000000005,4.134078212290503,6.268156424581005
2018-01,ALL,eletronicos,ALL,2,357,322,22047.809999999998,3.946778711484594,9.596638655462185
2018-07,ALL,automotivo,ALL,2,355,327,52016.81999999999,4.414084507042253,5.892957746478873
2018-03,ALL,automotivo,ALL,2,354,325,53948.619999999995,3.8163841807909606,12.533898305084746
2017-06,ALL,utilidades_domesticas,ALL,2,353,289,31566.16,4.15014164305949,8.677053824362606
ALL,SC,cama_mesa_banho,ALL,2,352,272,40481.61,3.7698863636363638,11.585227272727273
2018-02,ALL,relogios_presentes,ALL,2,351,317,72821.57,3.6296296296296298,15.131054131054132
2017-07,ALL,informatica_acessorios,ALL,2,350,274,48490.56,4.045714285714285,8.885714285714286
ALL,ALL,casa_conforto,credit_card,2,349,319,54164.89,3.7822349570200573,9.859598853868194
2017-03,ALL,moveis_decoracao,ALL,2,347,265,31328.160000000003,3.9855907780979827,9.61671469740634
2017-11,ALL,perfumaria,ALL,2,346,293,40445.96000000001,3.7341040462427744,9.303468208092486
2017-07,ALL,moveis_decoracao,ALL,2,346,253,33308.8,4.11271676300578,7.130057803468208
2018-02,ALL,ALL,voucher,2,342,219,47092.45,3.818713450292398,12.385964912280702
ALL,ALL,informatica_acessorios,voucher,2,342,228,44813.57,4.114035087719298,9.47953216374269
2017-08,RS,ALL,ALL,2,340,299,42371.259999999995,4.120588235294117,11.070588235294117
ALL,RJ,papelaria,ALL,2,340,305,40971.68,3.8294117647058825,12.838235294117647
2017-08,ALL,ALL,voucher,2,340,195,33205.08,4.3882352941176475,6.155882352941177
2018-02,ALL,automotivo,ALL,2,337,303,50772.95,3.943620178041543,12.068249258160238
2017-12,ALL,ALL,voucher,2,337,217,38659.64,3.6617210682492582,11.964391691394658
2017-05,ALL,informatica_acessorios,ALL,2,336,260,53668.32000000001,4.288690476190476,8.336309523809524
ALL,SC,informatica_acessorios,ALL,2,336,267,45666.42999999999,3.9464285714285716,12.011904761904763
2017-12,ALL,ferramentas_jardim,ALL,2,334,245,35892.66,3.9011976047904193,13.826347305389222
2018-02,ALL,eletronicos,ALL,2,334,301,20216.55,3.8592814371257487,14.032934131736527
2017-10,ALL,informatica_acessorios,ALL,2,333,265,51495.25,4.054054054054054,7.117117117117117
2017-09,ALL,ALL,voucher,2,333,173,43984.46000000001,4.171171171171171,8.825825825825826
2017-10,ALL,relogios_presentes,ALL,2,330,287,75555.6,4.024242424242424,7.9363636363636365
ALL,PR,relogios_presentes,ALL,2,329,274,67946.65000000001,3.945288753799392,8.261398176291793
2017-07,ALL,beleza_saude,ALL,2,329,278,41748.15,3.9361702127659575,7.2522796352583585
2017-05,ALL,esporte_lazer,ALL,2,328,266,43686.83,4.1676829268292686,8.75
2017-05,ALL,moveis_decoracao,ALL,2,327,234,34726.54,3.932721712538226,8.660550458715596
2017-05,ALL,utilidades_domesticas,ALL,2,326,264,28015.21,4.220858895705521,6.7607361963190185
2017-12,RS,ALL,ALL,2,325,280,53134.8,3.8615384615384616,15.584615384615384
2018-05,ALL,automotivo,ALL,2,324,298,49624.15,4.151234567901234,8.271604938271604
2017-04,MG,ALL,ALL,2,324,275,48571.86,4.089506172839506,7.9907407407407405
2017-10,RS,ALL,ALL,2,323,248,46771.02,4.012383900928793,9.873065015479876
2017-09,RS,ALL,ALL,2,323,277,44173.95,4.191950464396285,10.18266253869969
2017-03,ALL,cama_mesa_banho,ALL,2,323,249,33664.270000000004,3.9009287925696596,8.705882352941176
ALL,ALL,unknown,boleto,2,319,279,40495.42,3.739811912225705,9.949843260188088
2017-08,ALL,utilidades_domesticas,ALL,2,319,249,32010.690000000002,4.163009404388715,6.084639498432602
ALL,SC,beleza_saude,ALL,2,317,287,46819.55,4.091482649842272,10.829652996845425
2017-07,RS,ALL,ALL,2,317,246,41789.45,3.971608832807571,10.43217665615142
2017-11,ALL,cool_stuff,ALL,2,316,291,65071.83,4.069620253164557,10.231012658227849
2017-02,MG,ALL,ALL,2,316,251,38622.11,4.094936708860759,8.481012658227849
2018-04,SC,ALL,ALL,2,315,246,52462.259999999995,4.161904761904762,8.933333333333334
